学校名称,地区,专业组名称,选科要求,年份,录取批次,招生类型,专业组最低分,专业组最低位次,专业名称,专业最低分,专业最低位次,学校最低分,学校最低位次
赣南医科大学,江西赣州市,专业组（501）,首选物理，再选化学,2025,本科提前批,定向,559,28519,制药工程（地方专项）（不招色盲、色弱考生办学地点：龙南校区）,503,80387,485,21130
四川美术学院,重庆沙坪坝区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,542,40908,,,,522,40908
四川美术学院,重庆沙坪坝区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,522,59248,工业设计（非色盲）,542,40908,522,40908
四川美术学院,重庆沙坪坝区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,522,59248,美术学（非色盲）,524,57377,522,40908
四川美术学院,重庆沙坪坝区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,522,59248,风景园林（非色盲）,522,59248,522,40908
井冈山大学,江西吉安市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,498,86323,,,,474,51359
井冈山大学,江西吉安市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,485,102997,,,,474,51359
井冈山大学,江西吉安市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,476,115474,,,,474,51359
井冈山大学,江西吉安市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,476,115474,,,,474,51359
井冈山大学,江西吉安市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,474,118215,临床医学（国家专项）（不招色盲、色弱考生）,530,51359,474,51359
井冈山大学,江西吉安市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,474,118215,计算机科学与技术（苏区专项）（不招收不能准确在显示器上识别红、黄、绿、兰、紫各颜色中任何一种颜色的数码、字母者）,530,51400,474,51359
井冈山大学,江西吉安市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,474,118215,计算机科学与技术（国家专项）（不招收不能准确在显示器上识别红、黄、绿、兰、紫各颜色中任何一种颜色的数码、字母者）,529,52475,474,51359
井冈山大学,江西吉安市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,474,118215,临床医学（苏区专项）（不招色盲、色弱考生）,529,52166,474,51359
井冈山大学,江西吉安市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,474,118215,计算机科学与技术（不招收不能准确在显示器上识别红、黄、绿、兰、紫各颜色中任何一种颜色的数码、字母者）,529,52136,474,51359
重庆三峡科技大学,重庆万州区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,511,70411,电气工程及其自动化,529,52056,511,52056
重庆三峡科技大学,重庆万州区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,511,70411,计算机科学与技术,527,54361,511,52056
重庆三峡科技大学,重庆万州区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,511,70411,电子信息工程,526,54994,511,52056
重庆三峡科技大学,重庆万州区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,511,70411,生物科学（师范类）（不招收色弱、色盲和单色识别不全者）,521,59934,511,52056
重庆三峡科技大学,重庆万州区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,511,70411,机械电子工程,521,59965,511,52056
石河子大学,新疆自治区直辖县级行政区划,专业组（503）,首选物理，再选化学,2025,本科批,普通类,559,28264,,,,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（501）,首选物理，再选不限,2025,本科批,普通类,536,45975,,,,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（502）,首选物理，再选化学,2025,本科批,普通类,531,50033,电气工程及其自动化（新疆维吾尔自治区石河子市）,566,24178,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（502）,首选物理，再选化学,2025,本科批,普通类,531,50033,计算机类（新疆维吾尔自治区石河子市）（计算机科学与技术、网络空间安全、数据科学与大数据技术）,562,26459,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（502）,首选物理，再选化学,2025,本科批,普通类,531,50033,机械设计制造及其自动化（新疆维吾尔自治区石河子市）,559,28735,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（502）,首选物理，再选化学,2025,本科批,普通类,531,50033,新能源科学与工程（新疆维吾尔自治区石河子市）,559,28712,531,24178
石河子大学,新疆自治区直辖县级行政区划,专业组（502）,首选物理，再选化学,2025,本科批,普通类,531,50033,软件工程（新疆维吾尔自治区石河子市）（NIIT班）（只招收有专业志愿考生，详见招生章程）,559,28264,531,24178
中国刑事警察学院,辽宁沈阳市,专业组（J41）,首选物理，再选化学,2025,本科提前批,女生,621,3694,,,,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J31）,首选物理，再选化学,2025,本科提前批,男生,611,5898,,,,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J3A）,首选物理，再选化学,2025,本科提前批,国家专项，男生,602,8354,,,,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J32）,首选物理，再选思想政治,2025,本科提前批,男生,584,15220,网络安全与执法（男）,622,3525,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J32）,首选物理，再选思想政治,2025,本科提前批,男生,584,15220,网络安全与执法（女）,621,3694,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J32）,首选物理，再选思想政治,2025,本科提前批,男生,584,15220,数据警务技术（男）,619,4086,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J32）,首选物理，再选思想政治,2025,本科提前批,男生,584,15220,公安视听技术（男）,618,4295,584,3525
中国刑事警察学院,辽宁沈阳市,专业组（J32）,首选物理，再选思想政治,2025,本科提前批,男生,584,15220,刑事科学技术（男）,611,5898,584,3525
沈阳医学院,辽宁沈阳市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,479,110994,,,,465,42671
沈阳医学院,辽宁沈阳市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,477,113001,,,,465,42671
沈阳医学院,辽宁沈阳市,专业组（504）,首选物理，再选生物,2025,本科批,普通类,465,128978,,,,465,42671
沈阳医学院,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,临床医学组,498,86356,口腔医学（外语仅用英语授课；不招收色盲、色弱考生）,540,42671,465,42671
沈阳医学院,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,临床医学组,498,86356,麻醉学（外语仅用英语授课；不招收色盲、色弱考生）,525,55937,465,42671
沈阳医学院,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,临床医学组,498,86356,医学影像学（外语仅用英语授课；不招收色盲、色弱考生）,507,75009,465,42671
沈阳医学院,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,临床医学组,498,86356,临床医学（外语仅用英语授课；不招收色盲、色弱考生）,506,77020,465,42671
沈阳医学院,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,临床医学组,498,86356,精神医学（外语仅用英语授课；不招收色盲、色弱考生）,500,83792,465,42671
鞍山师范学院,辽宁鞍山市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,469,124374,,,,464,102486
鞍山师范学院,辽宁鞍山市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,469,123896,,,,464,102486
鞍山师范学院,辽宁鞍山市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,469,123527,,,,464,102486
鞍山师范学院,辽宁鞍山市,专业组（504）,首选物理，再选不限,2025,本科批,普通类,465,129982,,,,464,102486
鞍山师范学院,辽宁鞍山市,专业组（503）,首选物理，再选不限,2025,本科批,普通类,464,130134,汉语言文学（师范类）,485,102486,464,102486
鞍山师范学院,辽宁鞍山市,专业组（503）,首选物理，再选不限,2025,本科批,普通类,464,130134,数据科学与大数据技术,471,120812,464,102486
鞍山师范学院,辽宁鞍山市,专业组（503）,首选物理，再选不限,2025,本科批,普通类,464,130134,旅游管理,470,122264,464,102486
鞍山师范学院,辽宁鞍山市,专业组（503）,首选物理，再选不限,2025,本科批,普通类,464,130134,社会工作,469,123527,464,102486
鞍山师范学院,辽宁鞍山市,专业组（503）,首选物理，再选不限,2025,本科批,普通类,464,130134,英语（师范类）（外语语种要求：英语）,469,123896,464,102486
辽宁中医药大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,512,69444,,,,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（509）,首选物理，再选化学,2025,本科批,普通类,495,90360,,,,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,493,93255,,,,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,492,93349,,,,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,490,96119,中医学（不招收色盲、色弱考生；非英语语种考生慎报；沈阳校区（第一学年本溪校区就读））,515,66449,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,490,96119,中医骨伤科学（不招收色盲、色弱考生；非英语语种考生慎报；沈阳校区（第一学年本溪校区就读））,513,68656,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,490,96119,中医康复学（不招收色盲、色弱考生；非英语语种考生慎报；沈阳校区（第一学年本溪校区就读））,512,69444,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,490,96119,中西医临床医学（不招收色盲、色弱考生；非英语语种考生慎报；沈阳校区（第一学年本溪校区就读））,502,80970,490,66449
辽宁中医药大学,辽宁沈阳市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,490,96119,药学（不招收色盲、色弱考生；非英语语种考生慎报；大连校区（第一学年本溪校区就读））,497,87859,490,66449
锦州医科大学,辽宁锦州市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,508,74062,,,,461,36536
锦州医科大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,477,113782,,,,461,36536
锦州医科大学,辽宁锦州市,专业组（504）,首选物理，再选生物,2025,本科批,中外合作办学,469,124739,,,,461,36536
锦州医科大学,辽宁锦州市,专业组（503）,首选物理，再选化学,2025,本科批,工学和农学专业组,461,135032,预防医学（体检要求按照《锦州医科大学2025年本科招生章程》执行）,548,36536,461,36536
锦州医科大学,辽宁锦州市,专业组（503）,首选物理，再选化学,2025,本科批,工学和农学专业组,461,135032,口腔医学（体检要求按照《锦州医科大学2025年本科招生章程》执行）,540,42418,461,36536
锦州医科大学,辽宁锦州市,专业组（503）,首选物理，再选化学,2025,本科批,工学和农学专业组,461,135032,医学影像学（体检要求按照《锦州医科大学2025年本科招生章程》执行）,531,50027,461,36536
锦州医科大学,辽宁锦州市,专业组（503）,首选物理，再选化学,2025,本科批,工学和农学专业组,461,135032,临床药学（体检要求按照《锦州医科大学2025年本科招生章程》执行）,510,71716,461,36536
锦州医科大学,辽宁锦州市,专业组（503）,首选物理，再选化学,2025,本科批,工学和农学专业组,461,135032,临床医学（体检要求按照《锦州医科大学2025年本科招生章程》执行）,508,74000,461,36536
大连民族大学,辽宁大连市,专业组（502）,首选物理，再选化学、生物(2科必选),2025,本科批,普通类,512,69989,,,,502,67140
大连民族大学,辽宁大连市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,503,80462,,,,502,67140
大连民族大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,502,81226,生物工程（不招收色盲、色弱考生）,514,67140,502,67140
大连民族大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,502,81226,环境工程（新工科实验班）（不招收色盲、色弱考生）,512,69989,502,67140
大连民族大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,502,81226,土木工程,503,80462,502,67140
大连民族大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,502,81226,土木工程（国家专项）,502,81226,502,67140
沈阳航空航天大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,552,33471,,,,552,21087
沈阳航空航天大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,555,31152,飞行器制造工程,572,21087,552,21087
沈阳航空航天大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,555,31152,飞行器设计与工程,569,22333,552,21087
沈阳航空航天大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,555,31152,飞行器动力工程,566,24346,552,21087
沈阳航空航天大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,555,31152,探测制导与控制技术,566,24425,552,21087
沈阳航空航天大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,555,31152,电子信息工程,565,24674,552,21087
大连海洋大学,辽宁大连市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,529,52027,,,,496,52027
大连海洋大学,辽宁大连市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,517,64354,,,,496,52027
大连海洋大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,508,74747,,,,496,52027
大连海洋大学,辽宁大连市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,505,77439,,,,496,52027
大连海洋大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,496,89046,计算机科学与技术（不招收单色识别不全考生）,529,52027,496,52027
大连海洋大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,496,89046,大数据管理与应用,517,64354,496,52027
大连海洋大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,496,89046,能源与动力工程,514,67416,496,52027
大连海洋大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,496,89046,船舶与海洋工程,512,69942,496,52027
大连海洋大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,496,89046,港口航道与海岸工程,510,72010,496,52027
大连工业大学,辽宁大连市,专业组（509）,首选物理，再选化学,2025,本科批,普通类,537,44755,,,,523,34410
大连工业大学,辽宁大连市,专业组（50A）,首选物理，再选化学,2025,本科批,普通类,534,47325,,,,523,34410
大连工业大学,辽宁大连市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,534,47325,,,,523,34410
大连工业大学,辽宁大连市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,526,54691,,,,523,34410
大连工业大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,523,57614,机械电子工程,550,34410,523,34410
大连工业大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,523,57614,计算机科学与技术,544,38935,523,34410
大连工业大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,523,57614,电子信息工程,542,40559,523,34410
大连工业大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,523,57614,自动化,539,43055,523,34410
大连工业大学,辽宁大连市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,523,57614,光源与照明,538,43911,523,34410
沈阳建筑大学,辽宁沈阳市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,446,153466,,,,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,435,165840,,,,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,433,167709,,,,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（506）,首选物理，再选化学,2025,本科批,中外合作办学,490,96319,,,,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,467,127347,自动化,541,42213,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,467,127347,电气工程及其自动化（国家专项）,517,63973,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,467,127347,计算机科学与技术（中外合作办学）（不招收单色识别不全考生）,516,65030,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,467,127347,建筑环境与能源应用工程,515,66349,433,42213
沈阳建筑大学,辽宁沈阳市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,467,127347,会计学,514,67895,433,42213
辽宁工业大学,辽宁锦州市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,515,66606,,,,477,53308
辽宁工业大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,477,113222,机械设计制造及其自动化,528,53308,477,53308
辽宁工业大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,477,113222,电气工程及其自动化,527,54587,477,53308
辽宁工业大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,477,113222,自动化,525,55994,477,53308
辽宁工业大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,477,113222,计算机科学与技术,521,60234,477,53308
辽宁工业大学,辽宁锦州市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,477,113222,车辆工程,520,61250,477,53308
渤海大学,辽宁锦州市,专业组（509）,首选物理，再选化学,2025,本科批,普通类,517,64187,,,,485,60521
渤海大学,辽宁锦州市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,514,67317,,,,485,60521
渤海大学,辽宁锦州市,专业组（501）,首选物理，再选化学,2025,本科提前批,普通类,491,95753,,,,485,60521
渤海大学,辽宁锦州市,专业组（508）,首选物理，再选化学,2025,本科批,普通类,489,98000,,,,485,60521
渤海大学,辽宁锦州市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,485,103424,计算机科学与技术,521,60521,485,60521
渤海大学,辽宁锦州市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,485,103424,船舶与海洋工程,520,61330,485,60521
渤海大学,辽宁锦州市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,485,103424,信息与计算科学,519,62131,485,60521
渤海大学,辽宁锦州市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,485,103424,微电子科学与工程,519,62531,485,60521
渤海大学,辽宁锦州市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,485,103424,电气工程及其自动化,518,63140,485,60521
沈阳化工大学,辽宁沈阳市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,513,69036,,,,490,45600
沈阳化工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97063,电子信息工程,537,45600,490,45600
沈阳化工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97063,电气工程及其自动化,530,51778,490,45600
沈阳化工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97063,计算机科学与技术,529,52581,490,45600
沈阳化工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97063,自动化,527,54560,490,45600
沈阳化工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97063,人工智能,526,54754,490,45600
大连外国语大学,辽宁大连市,专业组（503）,首选物理，再选思想政治,2025,本科批,普通类,522,59633,,,,499,59633
大连外国语大学,辽宁大连市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,508,74710,,,,499,59633
大连外国语大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,499,85502,外交学,522,59633,499,59633
大连外国语大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,499,85502,英语（外语语种要求：英语）,508,74710,499,59633
大连外国语大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,499,85502,朝鲜语,504,78975,499,59633
大连外国语大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,499,85502,德语,500,84206,499,59633
大连外国语大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,499,85502,日语,499,85502,499,59633
沈阳理工大学,辽宁沈阳市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,541,41676,,,,479,25220
沈阳理工大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,97018,,,,479,25220
沈阳理工大学,辽宁沈阳市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,497,87948,,,,479,25220
沈阳理工大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,479,111208,武器发射工程,564,25220,479,25220
沈阳理工大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,479,111208,探测制导与控制技术,562,26670,479,25220
沈阳理工大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,479,111208,弹药工程与爆炸技术,560,28199,479,25220
沈阳理工大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,479,111208,信息对抗技术,560,28042,479,25220
沈阳理工大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,479,111208,智能无人系统技术,559,28566,479,25220
大连大学,辽宁大连市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,501,83105,,,,490,35446
大连大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,490,95940,,,,490,35446
大连大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,515,66662,口腔医学（不招收色弱、色盲考生）,549,35446,490,35446
大连大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,515,66662,机械设计制造及其自动化,537,45427,490,35446
大连大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,515,66662,临床医学（不招收色弱、色盲考生）,528,53562,490,35446
大连大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,515,66662,机械设计制造及其自动化（国家专项）,527,54082,490,35446
大连大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,515,66662,生物工程（国家专项）（不招收色弱、色盲考生）,525,55950,490,35446
大连医科大学,辽宁大连市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,603,7941,,,,538,7941
大连医科大学,辽宁大连市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,556,30535,,,,538,7941
大连医科大学,辽宁大连市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,549,35823,,,,538,7941
大连医科大学,辽宁大连市,专业组（507）,首选物理，再选化学,2025,本科批,普通类,545,38759,,,,538,7941
大连医科大学,辽宁大连市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,538,44481,临床医学（5+3一体化）,603,7941,538,7941
大连医科大学,辽宁大连市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,538,44481,口腔医学,577,18005,538,7941
大连医科大学,辽宁大连市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,538,44481,临床医学,564,25317,538,7941
大连医科大学,辽宁大连市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,538,44481,针灸推拿学,559,28825,538,7941
大连医科大学,辽宁大连市,专业组（506）,首选物理，再选化学,2025,本科批,普通类,538,44481,精神医学,557,30155,538,7941
大连交通大学,辽宁大连市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,537,44984,,,,530,31934
大连交通大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,530,51370,机械电子工程,554,31934,530,31934
大连交通大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,530,51370,电气工程及其自动化,552,33520,530,31934
大连交通大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,530,51370,交通运输,551,34176,530,31934
大连交通大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,530,51370,自动化,548,36459,530,31934
大连交通大学,辽宁大连市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,530,51370,机械工程,547,36695,530,31934
沈阳师范大学,辽宁沈阳市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,511,70761,,,,441,66052
沈阳师范大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,441,158845,计算机科学与技术（前两年学费4800元/年，后两年学费13500元/年；外语课程用英语教学，非英语考生慎报）,515,66052,441,66052
沈阳师范大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,441,158845,软件工程（前两年学费4800元/年，后两年学费13500元/年；外语课程用英语教学，非英语考生慎报）,512,69376,441,66052
沈阳师范大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,441,158845,网络工程（前两年学费4800元/年，后两年学费13500元/年；外语课程用英语教学，非英语考生慎报）,511,70761,441,66052
沈阳师范大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,441,158845,物理学（师范类）,497,88201,441,66052
沈阳师范大学,辽宁沈阳市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,441,158845,生物科学（师范类）,449,149600,441,66052
辽宁科技大学,辽宁鞍山市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,499,85363,,,,468,48020
辽宁科技大学,辽宁鞍山市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,489,98239,,,,468,48020
辽宁科技大学,辽宁鞍山市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,512,69396,,,,468,48020
辽宁科技大学,辽宁鞍山市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,506,76359,,,,468,48020
辽宁科技大学,辽宁鞍山市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,468,125914,机械设计制造及其自动化,534,48020,468,48020
辽宁科技大学,辽宁鞍山市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,468,125914,电气工程及其自动化,528,52836,468,48020
辽宁科技大学,辽宁鞍山市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,468,125914,电子信息工程,528,53634,468,48020
辽宁科技大学,辽宁鞍山市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,468,125914,通信工程,528,53262,468,48020
辽宁科技大学,辽宁鞍山市,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,468,125914,物联网工程,527,54322,468,48020
辽宁石油化工大学,辽宁抚顺市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,514,67456,,,,514,45213
辽宁石油化工大学,辽宁抚顺市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,518,63688,油气储运工程（卓越计划班）（不招收色盲、单色识别不全考生）,537,45213,514,45213
辽宁石油化工大学,辽宁抚顺市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,518,63688,油气储运工程（不招收色盲、单色识别不全考生）,528,53465,514,45213
辽宁石油化工大学,辽宁抚顺市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,518,63688,能源与动力工程,525,56439,514,45213
辽宁石油化工大学,辽宁抚顺市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,518,63688,过程装备与控制工程（卓越计划班）（不招收色弱、色盲、单色识别不全考生）,521,60233,514,45213
辽宁石油化工大学,辽宁抚顺市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,518,63688,自动化（卓越计划班）,520,61031,514,45213
沈阳大学,辽宁沈阳市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,522,59456,,,,439,54819
沈阳大学,辽宁沈阳市,专业组（504）,首选物理，再选化学,2025,本科批,普通类,505,78055,,,,439,54819
沈阳大学,辽宁沈阳市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,497,88179,,,,439,54819
沈阳大学,辽宁沈阳市,专业组（507）,首选物理，再选生物,2025,本科批,普通类,461,133960,,,,439,54819
沈阳大学,辽宁沈阳市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,439,161009,电子信息工程,526,54819,439,54819
沈阳大学,辽宁沈阳市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,439,161009,通信工程,525,56383,439,54819
沈阳大学,辽宁沈阳市,专业组（505）,首选物理，再选化学,2025,本科批,普通类,439,161009,自动化,523,57752,439,54819
